fips,state_alpha,county_name,asd_code,asd_desc,year,practice,yield_bu_acre
31045,NE,Dawes,10,NORTHWEST,2000,irrigated,140.0
31045,NE,Dawes,10,NORTHWEST,2000,non_irrigated,32.0
31045,NE,Dawes,10,NORTHWEST,2001,all,97.5
31045,NE,Dawes,10,NORTHWEST,2001,irrigated,154.0
31045,NE,Dawes,10,NORTHWEST,2001,non_irrigated,51.0
31045,NE,Dawes,10,NORTHWEST,2002,all,132.0
31045,NE,Dawes,10,NORTHWEST,2002,irrigated,132.0
31045,NE,Dawes,10,NORTHWEST,2002,non_irrigated,0.0
31045,NE,Dawes,10,NORTHWEST,2003,all,129.2
31045,NE,Dawes,10,NORTHWEST,2003,irrigated,149.0
31045,NE,Dawes,10,NORTHWEST,2003,non_irrigated,30.0
31045,NE,Dawes,10,NORTHWEST,2004,all,135.3
31045,NE,Dawes,10,NORTHWEST,2004,irrigated,140.0
31045,NE,Dawes,10,NORTHWEST,2004,non_irrigated,0.0
31045,NE,Dawes,10,NORTHWEST,2005,all,140.0
31045,NE,Dawes,10,NORTHWEST,2005,irrigated,164.0
31045,NE,Dawes,10,NORTHWEST,2005,non_irrigated,44.0
31045,NE,Dawes,10,NORTHWEST,2006,all,161.0
31045,NE,Dawes,10,NORTHWEST,2006,irrigated,161.0
31045,NE,Dawes,10,NORTHWEST,2007,all,171.0
31045,NE,Dawes,10,NORTHWEST,2007,irrigated,171.0
31045,NE,Dawes,10,NORTHWEST,2007,non_irrigated,0.0
31045,NE,Dawes,10,NORTHWEST,2010,all,121.6
31045,NE,Dawes,10,NORTHWEST,2011,all,95.4
31045,NE,Dawes,10,NORTHWEST,2012,all,134.9
31045,NE,Dawes,10,NORTHWEST,2013,all,74.9
31045,NE,Dawes,10,NORTHWEST,2013,irrigated,115.3
31045,NE,Dawes,10,NORTHWEST,2013,non_irrigated,26.0
31045,NE,Dawes,10,NORTHWEST,2014,all,108.2
31045,NE,Dawes,10,NORTHWEST,2014,irrigated,176.8
31045,NE,Dawes,10,NORTHWEST,2014,non_irrigated,62.3
31045,NE,Dawes,10,NORTHWEST,2015,all,173.5
31045,NE,Dawes,10,NORTHWEST,2017,all,109.8
31045,NE,Dawes,10,NORTHWEST,2020,all,92.1
31047,NE,Dawson,50,CENTRAL,2000,all,145.5
31047,NE,Dawson,50,CENTRAL,2000,irrigated,148.0
31047,NE,Dawson,50,CENTRAL,2000,non_irrigated,48.0
31047,NE,Dawson,50,CENTRAL,2001,all,176.0
31047,NE,Dawson,50,CENTRAL,2001,irrigated,179.0
31047,NE,Dawson,50,CENTRAL,2001,non_irrigated,98.0
31047,NE,Dawson,50,CENTRAL,2002,all,155.9
31047,NE,Dawson,50,CENTRAL,2002,irrigated,157.0
31047,NE,Dawson,50,CENTRAL,2002,non_irrigated,30.0
31047,NE,Dawson,50,CENTRAL,2003,all,180.3
31047,NE,Dawson,50,CENTRAL,2003,irrigated,183.0
31047,NE,Dawson,50,CENTRAL,2003,non_irrigated,62.0
31047,NE,Dawson,50,CENTRAL,2004,all,176.4
31047,NE,Dawson,50,CENTRAL,2004,irrigated,179.0
31047,NE,Dawson,50,CENTRAL,2004,non_irrigated,74.0
31047,NE,Dawson,50,CENTRAL,2005,all,174.7
31047,NE,Dawson,50,CENTRAL,2005,irrigated,180.0
31047,NE,Dawson,50,CENTRAL,2005,non_irrigated,61.0
31047,NE,Dawson,50,CENTRAL,2006,all,181.7
31047,NE,Dawson,50,CENTRAL,2006,irrigated,185.4
31047,NE,Dawson,50,CENTRAL,2006,non_irrigated,66.0
31047,NE,Dawson,50,CENTRAL,2007,all,182.7
31047,NE,Dawson,50,CENTRAL,2007,irrigated,185.0
31047,NE,Dawson,50,CENTRAL,2007,non_irrigated,117.0
31047,NE,Dawson,50,CENTRAL,2008,all,177.0
31047,NE,Dawson,50,CENTRAL,2008,irrigated,180.0
31047,NE,Dawson,50,CENTRAL,2008,non_irrigated,118.0
31047,NE,Dawson,50,CENTRAL,2009,all,198.2
31047,NE,Dawson,50,CENTRAL,2009,irrigated,201.7
31047,NE,Dawson,50,CENTRAL,2009,non_irrigated,126.7
31047,NE,Dawson,50,CENTRAL,2010,all,175.6
31047,NE,Dawson,50,CENTRAL,2010,irrigated,178.8
31047,NE,Dawson,50,CENTRAL,2010,non_irrigated,117.1
31047,NE,Dawson,50,CENTRAL,2011,all,180.9
31047,NE,Dawson,50,CENTRAL,2011,irrigated,184.0
31047,NE,Dawson,50,CENTRAL,2011,non_irrigated,123.0
31047,NE,Dawson,50,CENTRAL,2012,all,186.3
31047,NE,Dawson,50,CENTRAL,2012,irrigated,192.5
31047,NE,Dawson,50,CENTRAL,2012,non_irrigated,27.9
31047,NE,Dawson,50,CENTRAL,2013,all,194.3
31047,NE,Dawson,50,CENTRAL,2013,irrigated,202.3
31047,NE,Dawson,50,CENTRAL,2013,non_irrigated,50.4
31047,NE,Dawson,50,CENTRAL,2014,all,205.4
31047,NE,Dawson,50,CENTRAL,2015,all,212.0
31047,NE,Dawson,50,CENTRAL,2015,irrigated,217.1
31047,NE,Dawson,50,CENTRAL,2015,non_irrigated,126.4
31047,NE,Dawson,50,CENTRAL,2016,all,206.9
31047,NE,Dawson,50,CENTRAL,2018,all,233.5
31047,NE,Dawson,50,CENTRAL,2019,all,196.9
31047,NE,Dawson,50,CENTRAL,2020,all,198.0
31047,NE,Dawson,50,CENTRAL,2022,all,191.6
31047,NE,Dawson,50,CENTRAL,2023,all,234.5
31047,NE,Dawson,50,CENTRAL,2024,all,212.0
31049,NE,Deuel,10,NORTHWEST,2000,all,83.6
31049,NE,Deuel,10,NORTHWEST,2000,irrigated,145.0
31049,NE,Deuel,10,NORTHWEST,2000,non_irrigated,30.0
31049,NE,Deuel,10,NORTHWEST,2001,all,109.8
31049,NE,Deuel,10,NORTHWEST,2001,irrigated,167.0
31049,NE,Deuel,10,NORTHWEST,2001,non_irrigated,43.0
31049,NE,Deuel,10,NORTHWEST,2002,all,109.8
31049,NE,Deuel,10,NORTHWEST,2002,irrigated,142.0
31049,NE,Deuel,10,NORTHWEST,2002,non_irrigated,19.0
31049,NE,Deuel,10,NORTHWEST,2003,all,141.2
31049,NE,Deuel,10,NORTHWEST,2003,irrigated,155.0
31049,NE,Deuel,10,NORTHWEST,2003,non_irrigated,35.0
31049,NE,Deuel,10,NORTHWEST,2004,all,148.4
31049,NE,Deuel,10,NORTHWEST,2004,irrigated,163.0
31049,NE,Deuel,10,NORTHWEST,2004,non_irrigated,55.0
31049,NE,Deuel,10,NORTHWEST,2005,all,143.1
31049,NE,Deuel,10,NORTHWEST,2005,irrigated,164.0
31049,NE,Deuel,10,NORTHWEST,2005,non_irrigated,55.0
31049,NE,Deuel,10,NORTHWEST,2006,all,142.9
31049,NE,Deuel,10,NORTHWEST,2006,irrigated,165.0
31049,NE,Deuel,10,NORTHWEST,2006,non_irrigated,19.0
31049,NE,Deuel,10,NORTHWEST,2007,all,138.2
31049,NE,Deuel,10,NORTHWEST,2007,irrigated,174.0
31049,NE,Deuel,10,NORTHWEST,2007,non_irrigated,62.0
31049,NE,Deuel,10,NORTHWEST,2008,all,142.0
31049,NE,Deuel,10,NORTHWEST,2009,all,142.9
31049,NE,Deuel,10,NORTHWEST,2009,irrigated,179.0
31049,NE,Deuel,10,NORTHWEST,2009,non_irrigated,77.4
31049,NE,Deuel,10,NORTHWEST,2010,all,144.7
31049,NE,Deuel,10,NORTHWEST,2010,irrigated,185.0
31049,NE,Deuel,10,NORTHWEST,2010,non_irrigated,77.8
31049,NE,Deuel,10,NORTHWEST,2011,all,118.1
31049,NE,Deuel,10,NORTHWEST,2011,irrigated,170.1
31049,NE,Deuel,10,NORTHWEST,2011,non_irrigated,66.4
31049,NE,Deuel,10,NORTHWEST,2012,all,103.8
31049,NE,Deuel,10,NORTHWEST,2012,irrigated,160.1
31049,NE,Deuel,10,NORTHWEST,2012,non_irrigated,13.6
31049,NE,Deuel,10,NORTHWEST,2013,all,104.8
31049,NE,Deuel,10,NORTHWEST,2018,all,112.8
31049,NE,Deuel,10,NORTHWEST,2019,all,109.7
31049,NE,Deuel,10,NORTHWEST,2020,all,84.6
31049,NE,Deuel,10,NORTHWEST,2021,all,81.5
31049,NE,Deuel,10,NORTHWEST,2023,all,118.5
31049,NE,Deuel,10,NORTHWEST,2024,all,114.0
31051,NE,Dixon,30,NORTHEAST,2000,all,111.6
31051,NE,Dixon,30,NORTHEAST,2000,irrigated,145.0
31051,NE,Dixon,30,NORTHEAST,2000,non_irrigated,107.0
31051,NE,Dixon,30,NORTHEAST,2001,all,124.4
31051,NE,Dixon,30,NORTHEAST,2001,irrigated,149.0
31051,NE,Dixon,30,NORTHEAST,2001,non_irrigated,121.0
31051,NE,Dixon,30,NORTHEAST,2002,all,114.7
31051,NE,Dixon,30,NORTHEAST,2002,irrigated,143.0
31051,NE,Dixon,30,NORTHEAST,2002,non_irrigated,110.0
31051,NE,Dixon,30,NORTHEAST,2003,all,116.7
31051,NE,Dixon,30,NORTHEAST,2003,irrigated,142.0
31051,NE,Dixon,30,NORTHEAST,2003,non_irrigated,113.0
31051,NE,Dixon,30,NORTHEAST,2004,all,162.5
31051,NE,Dixon,30,NORTHEAST,2004,irrigated,189.0
31051,NE,Dixon,30,NORTHEAST,2004,non_irrigated,158.0
31051,NE,Dixon,30,NORTHEAST,2005,all,149.7
31051,NE,Dixon,30,NORTHEAST,2005,irrigated,183.0
31051,NE,Dixon,30,NORTHEAST,2005,non_irrigated,144.0
31051,NE,Dixon,30,NORTHEAST,2006,all,128.9
31051,NE,Dixon,30,NORTHEAST,2006,irrigated,188.0
31051,NE,Dixon,30,NORTHEAST,2006,non_irrigated,116.0
31051,NE,Dixon,30,NORTHEAST,2007,all,142.0
31051,NE,Dixon,30,NORTHEAST,2007,irrigated,188.0
31051,NE,Dixon,30,NORTHEAST,2007,non_irrigated,131.0
31051,NE,Dixon,30,NORTHEAST,2008,all,162.0
31051,NE,Dixon,30,NORTHEAST,2009,all,173.6
31051,NE,Dixon,30,NORTHEAST,2010,all,183.4
31051,NE,Dixon,30,NORTHEAST,2010,irrigated,200.6
31051,NE,Dixon,30,NORTHEAST,2010,non_irrigated,179.9
31051,NE,Dixon,30,NORTHEAST,2011,all,136.6
31051,NE,Dixon,30,NORTHEAST,2012,all,77.4
31051,NE,Dixon,30,NORTHEAST,2013,all,176.7
31051,NE,Dixon,30,NORTHEAST,2014,all,181.0
31051,NE,Dixon,30,NORTHEAST,2015,all,189.9
31051,NE,Dixon,30,NORTHEAST,2016,all,182.3
31051,NE,Dixon,30,NORTHEAST,2017,all,169.8
31051,NE,Dixon,30,NORTHEAST,2018,all,206.5
31051,NE,Dixon,30,NORTHEAST,2020,all,179.8
31051,NE,Dixon,30,NORTHEAST,2023,all,178.8
31051,NE,Dixon,30,NORTHEAST,2025,all,205.5
31053,NE,Dodge,60,EAST,2000,all,138.2
31053,NE,Dodge,60,EAST,2000,irrigated,150.0
31053,NE,Dodge,60,EAST,2000,non_irrigated,129.0
31053,NE,Dodge,60,EAST,2001,all,135.8
31053,NE,Dodge,60,EAST,2001,irrigated,148.0
31053,NE,Dodge,60,EAST,2001,non_irrigated,126.0
31053,NE,Dodge,60,EAST,2002,all,119.8
31053,NE,Dodge,60,EAST,2002,irrigated,160.0
31053,NE,Dodge,60,EAST,2002,non_irrigated,89.0
31053,NE,Dodge,60,EAST,2003,all,119.1
31053,NE,Dodge,60,EAST,2003,irrigated,163.0
31053,NE,Dodge,60,EAST,2003,non_irrigated,84.0
31053,NE,Dodge,60,EAST,2004,all,181.5
31053,NE,Dodge,60,EAST,2004,irrigated,201.0
31053,NE,Dodge,60,EAST,2004,non_irrigated,166.0
31053,NE,Dodge,60,EAST,2005,all,151.7
31053,NE,Dodge,60,EAST,2005,irrigated,179.0
31053,NE,Dodge,60,EAST,2005,non_irrigated,130.0
31053,NE,Dodge,60,EAST,2006,all,151.5
31053,NE,Dodge,60,EAST,2006,irrigated,180.0
31053,NE,Dodge,60,EAST,2006,non_irrigated,130.0
31053,NE,Dodge,60,EAST,2007,all,159.7
31053,NE,Dodge,60,EAST,2007,irrigated,180.0
31053,NE,Dodge,60,EAST,2007,non_irrigated,142.0
31053,NE,Dodge,60,EAST,2008,all,156.0
31053,NE,Dodge,60,EAST,2008,irrigated,176.0
31053,NE,Dodge,60,EAST,2008,non_irrigated,139.0
31053,NE,Dodge,60,EAST,2009,all,198.1
31053,NE,Dodge,60,EAST,2009,irrigated,208.2
31053,NE,Dodge,60,EAST,2009,non_irrigated,189.1
31053,NE,Dodge,60,EAST,2010,all,156.4
31053,NE,Dodge,60,EAST,2010,irrigated,161.5
31053,NE,Dodge,60,EAST,2010,non_irrigated,151.9
31053,NE,Dodge,60,EAST,2011,all,173.3
31053,NE,Dodge,60,EAST,2011,irrigated,185.1
31053,NE,Dodge,60,EAST,2011,non_irrigated,162.9
31053,NE,Dodge,60,EAST,2012,all,142.9
31053,NE,Dodge,60,EAST,2012,irrigated,196.0
31053,NE,Dodge,60,EAST,2012,non_irrigated,91.6
31053,NE,Dodge,60,EAST,2013,all,191.8
31053,NE,Dodge,60,EAST,2013,irrigated,210.1
31053,NE,Dodge,60,EAST,2013,non_irrigated,173.6
31053,NE,Dodge,60,EAST,2014,all,177.5
31053,NE,Dodge,60,EAST,2014,irrigated,194.3
31053,NE,Dodge,60,EAST,2014,non_irrigated,161.3
31053,NE,Dodge,60,EAST,2015,all,194.8
31053,NE,Dodge,60,EAST,2016,all,174.8
31053,NE,Dodge,60,EAST,2016,irrigated,182.2
31053,NE,Dodge,60,EAST,2016,non_irrigated,167.8
31053,NE,Dodge,60,EAST,2017,all,199.3
31053,NE,Dodge,60,EAST,2018,all,197.3
31053,NE,Dodge,60,EAST,2018,irrigated,202.0
31053,NE,Dodge,60,EAST,2018,non_irrigated,192.9
31053,NE,Dodge,60,EAST,2019,all,198.2
31053,NE,Dodge,60,EAST,2020,all,181.6
31053,NE,Dodge,60,EAST,2021,all,220.8
31053,NE,Dodge,60,EAST,2022,all,160.2
31053,NE,Dodge,60,EAST,2023,all,198.2
31055,NE,Douglas,60,EAST,2000,all,134.3
31055,NE,Douglas,60,EAST,2000,irrigated,148.0
31055,NE,Douglas,60,EAST,2000,non_irrigated,131.0
31055,NE,Douglas,60,EAST,2001,all,132.8
31055,NE,Douglas,60,EAST,2001,irrigated,156.0
31055,NE,Douglas,60,EAST,2001,non_irrigated,127.0
31055,NE,Douglas,60,EAST,2002,all,107.0
31055,NE,Douglas,60,EAST,2002,irrigated,158.0
31055,NE,Douglas,60,EAST,2002,non_irrigated,94.0
31055,NE,Douglas,60,EAST,2003,all,121.3
31055,NE,Douglas,60,EAST,2003,irrigated,154.0
31055,NE,Douglas,60,EAST,2003,non_irrigated,111.0
31055,NE,Douglas,60,EAST,2004,all,171.9
31055,NE,Douglas,60,EAST,2004,irrigated,187.0
31055,NE,Douglas,60,EAST,2004,non_irrigated,168.0
31055,NE,Douglas,60,EAST,2005,all,147.9
31055,NE,Douglas,60,EAST,2005,irrigated,170.0
31055,NE,Douglas,60,EAST,2005,non_irrigated,140.0
31055,NE,Douglas,60,EAST,2006,all,133.9
31055,NE,Douglas,60,EAST,2006,irrigated,164.0
31055,NE,Douglas,60,EAST,2006,non_irrigated,125.0
31055,NE,Douglas,60,EAST,2007,all,152.2
31055,NE,Douglas,60,EAST,2007,irrigated,184.0
31055,NE,Douglas,60,EAST,2007,non_irrigated,141.0
31055,NE,Douglas,60,EAST,2008,all,133.0
31055,NE,Douglas,60,EAST,2009,all,194.0
31055,NE,Douglas,60,EAST,2009,irrigated,209.2
31055,NE,Douglas,60,EAST,2009,non_irrigated,189.0
31055,NE,Douglas,60,EAST,2010,all,140.3
31055,NE,Douglas,60,EAST,2010,irrigated,144.0
31055,NE,Douglas,60,EAST,2010,non_irrigated,139.1
31055,NE,Douglas,60,EAST,2011,all,161.0
31055,NE,Douglas,60,EAST,2011,irrigated,188.1
31055,NE,Douglas,60,EAST,2011,non_irrigated,152.9
31055,NE,Douglas,60,EAST,2012,all,122.4
31055,NE,Douglas,60,EAST,2012,irrigated,186.3
31055,NE,Douglas,60,EAST,2012,non_irrigated,100.4
31055,NE,Douglas,60,EAST,2013,all,177.4
31055,NE,Douglas,60,EAST,2013,irrigated,215.7
31055,NE,Douglas,60,EAST,2013,non_irrigated,161.3
31055,NE,Douglas,60,EAST,2014,all,182.9
31055,NE,Douglas,60,EAST,2014,irrigated,202.3
31055,NE,Douglas,60,EAST,2014,non_irrigated,175.5
31055,NE,Douglas,60,EAST,2016,all,183.9
31055,NE,Douglas,60,EAST,2016,irrigated,182.9
31055,NE,Douglas,60,EAST,2016,non_irrigated,184.4
31055,NE,Douglas,60,EAST,2017,all,188.9
31055,NE,Douglas,60,EAST,2017,irrigated,199.9
31055,NE,Douglas,60,EAST,2017,non_irrigated,183.8
31055,NE,Douglas,60,EAST,2019,all,187.6
31055,NE,Douglas,60,EAST,2020,all,185.6
31055,NE,Douglas,60,EAST,2021,all,194.5
31055,NE,Douglas,60,EAST,2022,all,168.3
31055,NE,Douglas,60,EAST,2023,all,165.6
31055,NE,Douglas,60,EAST,2024,all,192.4
31055,NE,Douglas,60,EAST,2025,all,179.0
31057,NE,Dundy,70,SOUTHWEST,2000,all,150.9
31057,NE,Dundy,70,SOUTHWEST,2000,irrigated,187.0
31057,NE,Dundy,70,SOUTHWEST,2000,non_irrigated,23.0
31057,NE,Dundy,70,SOUTHWEST,2001,all,157.1
31057,NE,Dundy,70,SOUTHWEST,2001,irrigated,190.0
31057,NE,Dundy,70,SOUTHWEST,2001,non_irrigated,39.0
31057,NE,Dundy,70,SOUTHWEST,2002,all,172.9
31057,NE,Dundy,70,SOUTHWEST,2002,irrigated,174.0
31057,NE,Dundy,70,SOUTHWEST,2002,non_irrigated,7.0
31057,NE,Dundy,70,SOUTHWEST,2003,all,175.0
31057,NE,Dundy,70,SOUTHWEST,2003,irrigated,194.0
31057,NE,Dundy,70,SOUTHWEST,2003,non_irrigated,10.0
31057,NE,Dundy,70,SOUTHWEST,2004,all,163.1
31057,NE,Dundy,70,SOUTHWEST,2004,irrigated,187.0
31057,NE,Dundy,70,SOUTHWEST,2004,non_irrigated,49.0
31057,NE,Dundy,70,SOUTHWEST,2005,all,158.4
31057,NE,Dundy,70,SOUTHWEST,2005,irrigated,187.0
31057,NE,Dundy,70,SOUTHWEST,2005,non_irrigated,43.0
31057,NE,Dundy,70,SOUTHWEST,2006,all,170.5
31057,NE,Dundy,70,SOUTHWEST,2006,irrigated,200.0
31057,NE,Dundy,70,SOUTHWEST,2006,non_irrigated,47.0
31057,NE,Dundy,70,SOUTHWEST,2007,all,162.4
31057,NE,Dundy,70,SOUTHWEST,2007,irrigated,187.0
31057,NE,Dundy,70,SOUTHWEST,2007,non_irrigated,87.0
31057,NE,Dundy,70,SOUTHWEST,2008,all,153.0
31057,NE,Dundy,70,SOUTHWEST,2008,irrigated,190.0
31057,NE,Dundy,70,SOUTHWEST,2008,non_irrigated,62.0
31057,NE,Dundy,70,SOUTHWEST,2009,all,141.4
31057,NE,Dundy,70,SOUTHWEST,2009,irrigated,158.9
31057,NE,Dundy,70,SOUTHWEST,2009,non_irrigated,81.5
31057,NE,Dundy,70,SOUTHWEST,2010,all,167.3
31057,NE,Dundy,70,SOUTHWEST,2010,irrigated,194.7
31057,NE,Dundy,70,SOUTHWEST,2010,non_irrigated,87.1
31057,NE,Dundy,70,SOUTHWEST,2011,all,121.3
31057,NE,Dundy,70,SOUTHWEST,2011,irrigated,144.5
31057,NE,Dundy,70,SOUTHWEST,2011,non_irrigated,69.7
31057,NE,Dundy,70,SOUTHWEST,2012,all,137.1
31057,NE,Dundy,70,SOUTHWEST,2012,irrigated,161.4
31057,NE,Dundy,70,SOUTHWEST,2012,non_irrigated,20.6
31057,NE,Dundy,70,SOUTHWEST,2013,all,135.0
31057,NE,Dundy,70,SOUTHWEST,2013,irrigated,177.8
31057,NE,Dundy,70,SOUTHWEST,2013,non_irrigated,32.9
31057,NE,Dundy,70,SOUTHWEST,2014,all,160.7
31057,NE,Dundy,70,SOUTHWEST,2014,irrigated,201.7
31057,NE,Dundy,70,SOUTHWEST,2014,non_irrigated,69.5
31057,NE,Dundy,70,SOUTHWEST,2015,all,153.8
31057,NE,Dundy,70,SOUTHWEST,2015,irrigated,187.6
31057,NE,Dundy,70,SOUTHWEST,2015,non_irrigated,81.6
31057,NE,Dundy,70,SOUTHWEST,2016,all,147.1
31057,NE,Dundy,70,SOUTHWEST,2016,irrigated,182.8
31057,NE,Dundy,70,SOUTHWEST,2016,non_irrigated,82.9
31057,NE,Dundy,70,SOUTHWEST,2017,all,153.5
31057,NE,Dundy,70,SOUTHWEST,2017,irrigated,202.6
31057,NE,Dundy,70,SOUTHWEST,2017,non_irrigated,73.2
31057,NE,Dundy,70,SOUTHWEST,2018,all,183.8
31057,NE,Dundy,70,SOUTHWEST,2018,irrigated,226.3
31057,NE,Dundy,70,SOUTHWEST,2018,non_irrigated,97.3
31057,NE,Dundy,70,SOUTHWEST,2020,all,125.2
31057,NE,Dundy,70,SOUTHWEST,2021,all,144.1
31057,NE,Dundy,70,SOUTHWEST,2022,all,169.5
31057,NE,Dundy,70,SOUTHWEST,2023,all,155.3
31057,NE,Dundy,70,SOUTHWEST,2024,all,171.5
31057,NE,Dundy,70,SOUTHWEST,2025,all,160.6
31059,NE,Fillmore,90,SOUTHEAST,2000,all,140.0
31059,NE,Fillmore,90,SOUTHEAST,2000,irrigated,160.0
31059,NE,Fillmore,90,SOUTHEAST,2000,non_irrigated,80.0
31059,NE,Fillmore,90,SOUTHEAST,2001,all,157.6
31059,NE,Fillmore,90,SOUTHEAST,2001,irrigated,179.0
31059,NE,Fillmore,90,SOUTHEAST,2001,non_irrigated,97.0
31059,NE,Fillmore,90,SOUTHEAST,2002,all,135.6
31059,NE,Fillmore,90,SOUTHEAST,2002,irrigated,172.0
31059,NE,Fillmore,90,SOUTHEAST,2002,non_irrigated,33.0
31059,NE,Fillmore,90,SOUTHEAST,2003,all,160.0
31059,NE,Fillmore,90,SOUTHEAST,2003,irrigated,196.0
31059,NE,Fillmore,90,SOUTHEAST,2003,non_irrigated,45.0
31059,NE,Fillmore,90,SOUTHEAST,2004,all,173.9
31059,NE,Fillmore,90,SOUTHEAST,2004,irrigated,188.0
31059,NE,Fillmore,90,SOUTHEAST,2004,non_irrigated,123.0
31059,NE,Fillmore,90,SOUTHEAST,2005,all,162.5
31059,NE,Fillmore,90,SOUTHEAST,2005,irrigated,188.0
31059,NE,Fillmore,90,SOUTHEAST,2005,non_irrigated,84.0
31059,NE,Fillmore,90,SOUTHEAST,2006,all,162.2
31059,NE,Fillmore,90,SOUTHEAST,2006,irrigated,187.0
31059,NE,Fillmore,90,SOUTHEAST,2006,non_irrigated,73.0
31059,NE,Fillmore,90,SOUTHEAST,2007,all,176.7
31059,NE,Fillmore,90,SOUTHEAST,2007,irrigated,190.0
31059,NE,Fillmore,90,SOUTHEAST,2007,non_irrigated,128.0
31059,NE,Fillmore,90,SOUTHEAST,2008,all,180.0
31059,NE,Fillmore,90,SOUTHEAST,2008,irrigated,191.0
31059,NE,Fillmore,90,SOUTHEAST,2008,non_irrigated,145.0
31059,NE,Fillmore,90,SOUTHEAST,2009,all,188.9
31059,NE,Fillmore,90,SOUTHEAST,2009,irrigated,211.2
31059,NE,Fillmore,90,SOUTHEAST,2009,non_irrigated,117.6
31059,NE,Fillmore,90,SOUTHEAST,2010,all,179.4
31059,NE,Fillmore,90,SOUTHEAST,2010,irrigated,197.6
31059,NE,Fillmore,90,SOUTHEAST,2010,non_irrigated,123.5
31059,NE,Fillmore,90,SOUTHEAST,2011,all,183.7
31059,NE,Fillmore,90,SOUTHEAST,2011,irrigated,198.7
31059,NE,Fillmore,90,SOUTHEAST,2011,non_irrigated,136.6
31059,NE,Fillmore,90,SOUTHEAST,2012,all,174.7
31059,NE,Fillmore,90,SOUTHEAST,2012,irrigated,209.9
31059,NE,Fillmore,90,SOUTHEAST,2012,non_irrigated,51.5
31059,NE,Fillmore,90,SOUTHEAST,2013,all,187.3
31059,NE,Fillmore,90,SOUTHEAST,2013,irrigated,210.5
31059,NE,Fillmore,90,SOUTHEAST,2013,non_irrigated,106.2
31059,NE,Fillmore,90,SOUTHEAST,2014,all,198.7
31059,NE,Fillmore,90,SOUTHEAST,2014,irrigated,208.5
31059,NE,Fillmore,90,SOUTHEAST,2014,non_irrigated,161.9
31059,NE,Fillmore,90,SOUTHEAST,2015,all,199.4
31059,NE,Fillmore,90,SOUTHEAST,2015,irrigated,212.6
31059,NE,Fillmore,90,SOUTHEAST,2015,non_irrigated,149.5
31059,NE,Fillmore,90,SOUTHEAST,2016,all,193.6
31059,NE,Fillmore,90,SOUTHEAST,2016,irrigated,208.2
31059,NE,Fillmore,90,SOUTHEAST,2016,non_irrigated,138.9
31059,NE,Fillmore,90,SOUTHEAST,2017,all,197.8
31059,NE,Fillmore,90,SOUTHEAST,2017,irrigated,215.6
31059,NE,Fillmore,90,SOUTHEAST,2017,non_irrigated,130.5
31059,NE,Fillmore,90,SOUTHEAST,2018,all,201.3
31059,NE,Fillmore,90,SOUTHEAST,2019,all,206.5
31059,NE,Fillmore,90,SOUTHEAST,2020,all,195.0
31059,NE,Fillmore,90,SOUTHEAST,2022,all,192.0
31059,NE,Fillmore,90,SOUTHEAST,2023,all,186.6
31059,NE,Fillmore,90,SOUTHEAST,2024,all,211.4
31061,NE,Franklin,80,SOUTH,2000,all,139.8
31061,NE,Franklin,80,SOUTH,2000,irrigated,159.0
31061,NE,Franklin,80,SOUTH,2000,non_irrigated,82.0
31061,NE,Franklin,80,SOUTH,2001,all,167.6
31061,NE,Franklin,80,SOUTH,2001,irrigated,192.0
31061,NE,Franklin,80,SOUTH,2001,non_irrigated,95.0
31061,NE,Franklin,80,SOUTH,2002,all,153.2
31061,NE,Franklin,80,SOUTH,2002,irrigated,168.0
31061,NE,Franklin,80,SOUTH,2002,non_irrigated,25.0
31061,NE,Franklin,80,SOUTH,2003,all,171.5
31061,NE,Franklin,80,SOUTH,2003,irrigated,196.0
31061,NE,Franklin,80,SOUTH,2003,non_irrigated,49.0
31061,NE,Franklin,80,SOUTH,2004,all,167.9
31061,NE,Franklin,80,SOUTH,2004,irrigated,190.0
31061,NE,Franklin,80,SOUTH,2004,non_irrigated,93.0
31061,NE,Franklin,80,SOUTH,2005,all,161.5
31061,NE,Franklin,80,SOUTH,2005,irrigated,186.0
31061,NE,Franklin,80,SOUTH,2005,non_irrigated,94.0
31061,NE,Franklin,80,SOUTH,2006,all,160.3
31061,NE,Franklin,80,SOUTH,2006,irrigated,183.0
31061,NE,Franklin,80,SOUTH,2006,non_irrigated,86.0
31061,NE,Franklin,80,SOUTH,2007,all,169.1
31061,NE,Franklin,80,SOUTH,2007,irrigated,186.0
31061,NE,Franklin,80,SOUTH,2007,non_irrigated,119.0
31061,NE,Franklin,80,SOUTH,2008,all,173.0
31061,NE,Franklin,80,SOUTH,2008,irrigated,194.0
31061,NE,Franklin,80,SOUTH,2008,non_irrigated,122.0
31061,NE,Franklin,80,SOUTH,2009,all,192.4
31061,NE,Franklin,80,SOUTH,2009,irrigated,211.2
31061,NE,Franklin,80,SOUTH,2009,non_irrigated,142.8
31061,NE,Franklin,80,SOUTH,2010,all,183.1
31061,NE,Franklin,80,SOUTH,2010,irrigated,199.6
31061,NE,Franklin,80,SOUTH,2010,non_irrigated,141.0
31061,NE,Franklin,80,SOUTH,2011,all,175.2
31061,NE,Franklin,80,SOUTH,2011,irrigated,189.8
31061,NE,Franklin,80,SOUTH,2011,non_irrigated,140.7
