fips,state_alpha,county_name,asd_code,asd_desc,year,practice,yield_bu_acre
19035,IA,Cherokee,10,NORTHWEST,2015,all,209.6
19035,IA,Cherokee,10,NORTHWEST,2016,all,219.7
19035,IA,Cherokee,10,NORTHWEST,2017,all,203.7
19035,IA,Cherokee,10,NORTHWEST,2018,all,213.3
19035,IA,Cherokee,10,NORTHWEST,2019,all,208.9
19035,IA,Cherokee,10,NORTHWEST,2020,all,185.7
19035,IA,Cherokee,10,NORTHWEST,2022,all,198.7
19035,IA,Cherokee,10,NORTHWEST,2023,all,211.7
19035,IA,Cherokee,10,NORTHWEST,2024,all,207.1
19035,IA,Cherokee,10,NORTHWEST,2025,all,225.4
19037,IA,Chickasaw,30,NORTHEAST,2000,all,144.4
19037,IA,Chickasaw,30,NORTHEAST,2001,all,140.3
19037,IA,Chickasaw,30,NORTHEAST,2002,all,172.6
19037,IA,Chickasaw,30,NORTHEAST,2003,all,146.6
19037,IA,Chickasaw,30,NORTHEAST,2004,all,175.0
19037,IA,Chickasaw,30,NORTHEAST,2005,all,187.2
19037,IA,Chickasaw,30,NORTHEAST,2006,all,174.6
19037,IA,Chickasaw,30,NORTHEAST,2007,all,168.8
19037,IA,Chickasaw,30,NORTHEAST,2008,all,159.0
19037,IA,Chickasaw,30,NORTHEAST,2009,all,169.3
19037,IA,Chickasaw,30,NORTHEAST,2010,all,182.0
19037,IA,Chickasaw,30,NORTHEAST,2011,all,188.8
19037,IA,Chickasaw,30,NORTHEAST,2012,all,125.8
19037,IA,Chickasaw,30,NORTHEAST,2013,all,171.8
19037,IA,Chickasaw,30,NORTHEAST,2014,all,157.6
19037,IA,Chickasaw,30,NORTHEAST,2015,all,202.8
19037,IA,Chickasaw,30,NORTHEAST,2016,all,206.6
19037,IA,Chickasaw,30,NORTHEAST,2017,all,194.4
19037,IA,Chickasaw,30,NORTHEAST,2018,all,192.9
19037,IA,Chickasaw,30,NORTHEAST,2019,all,212.1
19037,IA,Chickasaw,30,NORTHEAST,2020,all,185.7
19037,IA,Chickasaw,30,NORTHEAST,2021,all,208.2
19037,IA,Chickasaw,30,NORTHEAST,2022,all,214.6
19037,IA,Chickasaw,30,NORTHEAST,2023,all,198.9
19037,IA,Chickasaw,30,NORTHEAST,2024,all,206.5
19037,IA,Chickasaw,30,NORTHEAST,2025,all,219.6
19039,IA,Clarke,80,SOUTH CENTRAL,2000,all,127.8
19039,IA,Clarke,80,SOUTH CENTRAL,2001,all,123.7
19039,IA,Clarke,80,SOUTH CENTRAL,2002,all,131.5
19039,IA,Clarke,80,SOUTH CENTRAL,2003,all,114.2
19039,IA,Clarke,80,SOUTH CENTRAL,2004,all,157.1
19039,IA,Clarke,80,SOUTH CENTRAL,2005,all,146.3
19039,IA,Clarke,80,SOUTH CENTRAL,2006,all,147.0
19039,IA,Clarke,80,SOUTH CENTRAL,2007,all,151.3
19039,IA,Clarke,80,SOUTH CENTRAL,2008,all,109.0
19039,IA,Clarke,80,SOUTH CENTRAL,2009,all,138.9
19039,IA,Clarke,80,SOUTH CENTRAL,2010,all,84.5
19039,IA,Clarke,80,SOUTH CENTRAL,2011,all,107.7
19039,IA,Clarke,80,SOUTH CENTRAL,2012,all,76.7
19039,IA,Clarke,80,SOUTH CENTRAL,2013,all,126.5
19039,IA,Clarke,80,SOUTH CENTRAL,2014,all,162.2
19039,IA,Clarke,80,SOUTH CENTRAL,2015,all,152.4
19039,IA,Clarke,80,SOUTH CENTRAL,2016,all,163.9
19039,IA,Clarke,80,SOUTH CENTRAL,2018,all,161.8
19039,IA,Clarke,80,SOUTH CENTRAL,2020,all,155.2
19039,IA,Clarke,80,SOUTH CENTRAL,2024,all,183.9
19041,IA,Clay,10,NORTHWEST,2000,all,153.1
19041,IA,Clay,10,NORTHWEST,2001,all,136.7
19041,IA,Clay,10,NORTHWEST,2002,all,143.6
19041,IA,Clay,10,NORTHWEST,2003,all,160.1
19041,IA,Clay,10,NORTHWEST,2004,all,183.4
19041,IA,Clay,10,NORTHWEST,2005,all,183.1
19041,IA,Clay,10,NORTHWEST,2006,all,159.6
19041,IA,Clay,10,NORTHWEST,2007,all,163.6
19041,IA,Clay,10,NORTHWEST,2008,all,175.0
19041,IA,Clay,10,NORTHWEST,2009,all,184.2
19041,IA,Clay,10,NORTHWEST,2010,all,177.6
19041,IA,Clay,10,NORTHWEST,2011,all,185.4
19041,IA,Clay,10,NORTHWEST,2012,all,170.1
19041,IA,Clay,10,NORTHWEST,2013,all,167.2
19041,IA,Clay,10,NORTHWEST,2014,all,166.3
19041,IA,Clay,10,NORTHWEST,2015,all,202.8
19041,IA,Clay,10,NORTHWEST,2016,all,202.0
19041,IA,Clay,10,NORTHWEST,2017,all,197.3
19041,IA,Clay,10,NORTHWEST,2018,all,158.5
19041,IA,Clay,10,NORTHWEST,2019,all,185.5
19041,IA,Clay,10,NORTHWEST,2020,all,168.1
19041,IA,Clay,10,NORTHWEST,2021,all,203.3
19041,IA,Clay,10,NORTHWEST,2022,all,191.4
19041,IA,Clay,10,NORTHWEST,2023,all,203.9
19041,IA,Clay,10,NORTHWEST,2024,all,176.1
19041,IA,Clay,10,NORTHWEST,2025,all,212.1
19043,IA,Clayton,30,NORTHEAST,2000,all,147.2
19043,IA,Clayton,30,NORTHEAST,2001,all,152.5
19043,IA,Clayton,30,NORTHEAST,2002,all,172.5
19043,IA,Clayton,30,NORTHEAST,2003,all,160.6
19043,IA,Clayton,30,NORTHEAST,2004,all,176.3
19043,IA,Clayton,30,NORTHEAST,2005,all,180.9
19043,IA,Clayton,30,NORTHEAST,2006,all,173.2
19043,IA,Clayton,30,NORTHEAST,2007,all,173.6
19043,IA,Clayton,30,NORTHEAST,2008,all,171.0
19043,IA,Clayton,30,NORTHEAST,2009,all,172.1
19043,IA,Clayton,30,NORTHEAST,2010,all,176.9
19043,IA,Clayton,30,NORTHEAST,2011,all,186.8
19043,IA,Clayton,30,NORTHEAST,2012,all,152.9
19043,IA,Clayton,30,NORTHEAST,2013,all,181.2
19043,IA,Clayton,30,NORTHEAST,2014,all,176.7
19043,IA,Clayton,30,NORTHEAST,2015,all,193.2
19043,IA,Clayton,30,NORTHEAST,2016,all,210.3
19043,IA,Clayton,30,NORTHEAST,2017,all,213.6
19043,IA,Clayton,30,NORTHEAST,2018,all,201.5
19043,IA,Clayton,30,NORTHEAST,2019,all,197.5
19043,IA,Clayton,30,NORTHEAST,2020,all,191.1
19043,IA,Clayton,30,NORTHEAST,2021,all,195.3
19043,IA,Clayton,30,NORTHEAST,2022,all,215.4
19043,IA,Clayton,30,NORTHEAST,2023,all,201.1
19043,IA,Clayton,30,NORTHEAST,2024,all,220.2
19043,IA,Clayton,30,NORTHEAST,2025,all,224.0
19045,IA,Clinton,60,EAST CENTRAL,2000,all,147.1
19045,IA,Clinton,60,EAST CENTRAL,2001,all,168.1
19045,IA,Clinton,60,EAST CENTRAL,2002,all,176.9
19045,IA,Clinton,60,EAST CENTRAL,2003,all,172.8
19045,IA,Clinton,60,EAST CENTRAL,2004,all,173.1
19045,IA,Clinton,60,EAST CENTRAL,2005,all,116.8
19045,IA,Clinton,60,EAST CENTRAL,2006,all,173.8
19045,IA,Clinton,60,EAST CENTRAL,2007,all,182.7
19045,IA,Clinton,60,EAST CENTRAL,2008,all,181.0
19045,IA,Clinton,60,EAST CENTRAL,2009,all,190.4
19045,IA,Clinton,60,EAST CENTRAL,2010,all,171.2
19045,IA,Clinton,60,EAST CENTRAL,2011,all,180.0
19045,IA,Clinton,60,EAST CENTRAL,2012,all,139.6
19045,IA,Clinton,60,EAST CENTRAL,2013,all,185.6
19045,IA,Clinton,60,EAST CENTRAL,2014,all,197.0
19045,IA,Clinton,60,EAST CENTRAL,2015,all,188.2
19045,IA,Clinton,60,EAST CENTRAL,2016,all,213.8
19045,IA,Clinton,60,EAST CENTRAL,2017,all,213.3
19045,IA,Clinton,60,EAST CENTRAL,2018,all,210.9
19045,IA,Clinton,60,EAST CENTRAL,2019,all,196.1
19045,IA,Clinton,60,EAST CENTRAL,2020,all,178.4
19045,IA,Clinton,60,EAST CENTRAL,2021,all,206.5
19045,IA,Clinton,60,EAST CENTRAL,2022,all,225.2
19045,IA,Clinton,60,EAST CENTRAL,2023,all,198.0
19045,IA,Clinton,60,EAST CENTRAL,2024,all,235.9
19045,IA,Clinton,60,EAST CENTRAL,2025,all,220.9
19047,IA,Crawford,40,WEST CENTRAL,2000,all,131.1
19047,IA,Crawford,40,WEST CENTRAL,2001,all,137.6
19047,IA,Crawford,40,WEST CENTRAL,2002,all,161.3
19047,IA,Crawford,40,WEST CENTRAL,2003,all,152.0
19047,IA,Crawford,40,WEST CENTRAL,2004,all,175.6
19047,IA,Crawford,40,WEST CENTRAL,2005,all,179.2
19047,IA,Crawford,40,WEST CENTRAL,2006,all,138.7
19047,IA,Crawford,40,WEST CENTRAL,2007,all,165.5
19047,IA,Crawford,40,WEST CENTRAL,2008,all,191.0
19047,IA,Crawford,40,WEST CENTRAL,2009,all,199.6
19047,IA,Crawford,40,WEST CENTRAL,2010,all,185.8
19047,IA,Crawford,40,WEST CENTRAL,2011,all,181.8
19047,IA,Crawford,40,WEST CENTRAL,2012,all,131.3
19047,IA,Crawford,40,WEST CENTRAL,2013,all,157.8
19047,IA,Crawford,40,WEST CENTRAL,2014,all,183.0
19047,IA,Crawford,40,WEST CENTRAL,2015,all,199.1
19047,IA,Crawford,40,WEST CENTRAL,2016,all,213.5
19047,IA,Crawford,40,WEST CENTRAL,2017,all,221.9
19047,IA,Crawford,40,WEST CENTRAL,2018,all,214.0
19047,IA,Crawford,40,WEST CENTRAL,2019,all,234.7
19047,IA,Crawford,40,WEST CENTRAL,2020,all,181.2
19047,IA,Crawford,40,WEST CENTRAL,2021,all,218.5
19047,IA,Crawford,40,WEST CENTRAL,2022,all,216.4
19047,IA,Crawford,40,WEST CENTRAL,2023,all,187.9
19047,IA,Crawford,40,WEST CENTRAL,2024,all,214.2
19047,IA,Crawford,40,WEST CENTRAL,2025,all,224.9
19049,IA,Dallas,50,CENTRAL,2000,all,144.3
19049,IA,Dallas,50,CENTRAL,2001,all,135.6
19049,IA,Dallas,50,CENTRAL,2002,all,154.2
19049,IA,Dallas,50,CENTRAL,2003,all,147.6
19049,IA,Dallas,50,CENTRAL,2004,all,189.6
19049,IA,Dallas,50,CENTRAL,2005,all,181.7
19049,IA,Dallas,50,CENTRAL,2006,all,164.3
19049,IA,Dallas,50,CENTRAL,2007,all,167.5
19049,IA,Dallas,50,CENTRAL,2008,all,171.0
19049,IA,Dallas,50,CENTRAL,2009,all,183.7
19049,IA,Dallas,50,CENTRAL,2010,all,141.9
19049,IA,Dallas,50,CENTRAL,2011,all,172.1
19049,IA,Dallas,50,CENTRAL,2012,all,129.0
19049,IA,Dallas,50,CENTRAL,2013,all,145.3
19049,IA,Dallas,50,CENTRAL,2014,all,195.5
19049,IA,Dallas,50,CENTRAL,2015,all,182.4
19049,IA,Dallas,50,CENTRAL,2016,all,204.0
19049,IA,Dallas,50,CENTRAL,2017,all,187.2
19049,IA,Dallas,50,CENTRAL,2018,all,174.0
19049,IA,Dallas,50,CENTRAL,2019,all,195.0
19049,IA,Dallas,50,CENTRAL,2020,all,139.7
19049,IA,Dallas,50,CENTRAL,2021,all,209.9
19049,IA,Dallas,50,CENTRAL,2022,all,187.2
19049,IA,Dallas,50,CENTRAL,2023,all,210.9
19049,IA,Dallas,50,CENTRAL,2025,all,213.3
19051,IA,Davis,90,SOUTHEAST,2000,all,149.7
19051,IA,Davis,90,SOUTHEAST,2001,all,133.9
19051,IA,Davis,90,SOUTHEAST,2002,all,155.4
19051,IA,Davis,90,SOUTHEAST,2003,all,125.7
19051,IA,Davis,90,SOUTHEAST,2004,all,180.3
19051,IA,Davis,90,SOUTHEAST,2005,all,115.0
19051,IA,Davis,90,SOUTHEAST,2006,all,161.5
19051,IA,Davis,90,SOUTHEAST,2007,all,157.4
19051,IA,Davis,90,SOUTHEAST,2008,all,142.0
19051,IA,Davis,90,SOUTHEAST,2009,all,142.7
19051,IA,Davis,90,SOUTHEAST,2010,all,84.0
19051,IA,Davis,90,SOUTHEAST,2011,all,97.8
19051,IA,Davis,90,SOUTHEAST,2012,all,52.4
19051,IA,Davis,90,SOUTHEAST,2013,all,146.7
19051,IA,Davis,90,SOUTHEAST,2014,all,184.2
19051,IA,Davis,90,SOUTHEAST,2015,all,142.4
19051,IA,Davis,90,SOUTHEAST,2016,all,188.7
19051,IA,Davis,90,SOUTHEAST,2017,all,107.3
19051,IA,Davis,90,SOUTHEAST,2019,all,160.0
19051,IA,Davis,90,SOUTHEAST,2020,all,170.0
19051,IA,Davis,90,SOUTHEAST,2021,all,152.5
19051,IA,Davis,90,SOUTHEAST,2022,all,154.9
19051,IA,Davis,90,SOUTHEAST,2023,all,179.8
19051,IA,Davis,90,SOUTHEAST,2024,all,194.9
19051,IA,Davis,90,SOUTHEAST,2025,all,192.3
19053,IA,Decatur,80,SOUTH CENTRAL,2000,all,148.4
19053,IA,Decatur,80,SOUTH CENTRAL,2001,all,116.6
19053,IA,Decatur,80,SOUTH CENTRAL,2002,all,132.1
19053,IA,Decatur,80,SOUTH CENTRAL,2003,all,128.8
19053,IA,Decatur,80,SOUTH CENTRAL,2004,all,175.5
19053,IA,Decatur,80,SOUTH CENTRAL,2005,all,163.9
19053,IA,Decatur,80,SOUTH CENTRAL,2006,all,157.5
19053,IA,Decatur,80,SOUTH CENTRAL,2007,all,155.5
19053,IA,Decatur,80,SOUTH CENTRAL,2008,all,112.0
19053,IA,Decatur,80,SOUTH CENTRAL,2009,all,144.4
19053,IA,Decatur,80,SOUTH CENTRAL,2010,all,94.3
19053,IA,Decatur,80,SOUTH CENTRAL,2011,all,126.1
19053,IA,Decatur,80,SOUTH CENTRAL,2012,all,61.2
19053,IA,Decatur,80,SOUTH CENTRAL,2013,all,131.2
19053,IA,Decatur,80,SOUTH CENTRAL,2014,all,164.0
19053,IA,Decatur,80,SOUTH CENTRAL,2015,all,162.7
19053,IA,Decatur,80,SOUTH CENTRAL,2016,all,181.1
19053,IA,Decatur,80,SOUTH CENTRAL,2018,all,172.5
19053,IA,Decatur,80,SOUTH CENTRAL,2020,all,159.3
19053,IA,Decatur,80,SOUTH CENTRAL,2022,all,148.7
19053,IA,Decatur,80,SOUTH CENTRAL,2023,all,205.3
19053,IA,Decatur,80,SOUTH CENTRAL,2024,all,172.2
19053,IA,Decatur,80,SOUTH CENTRAL,2025,all,182.9
19055,IA,Delaware,30,NORTHEAST,2000,all,144.2
19055,IA,Delaware,30,NORTHEAST,2001,all,169.3
19055,IA,Delaware,30,NORTHEAST,2002,all,183.0
19055,IA,Delaware,30,NORTHEAST,2003,all,158.9
19055,IA,Delaware,30,NORTHEAST,2004,all,176.6
19055,IA,Delaware,30,NORTHEAST,2005,all,177.1
19055,IA,Delaware,30,NORTHEAST,2006,all,180.5
19055,IA,Delaware,30,NORTHEAST,2007,all,179.8
19055,IA,Delaware,30,NORTHEAST,2008,all,159.0
19055,IA,Delaware,30,NORTHEAST,2009,all,176.3
19055,IA,Delaware,30,NORTHEAST,2010,all,175.8
19055,IA,Delaware,30,NORTHEAST,2011,all,186.5
19055,IA,Delaware,30,NORTHEAST,2012,all,129.8
19055,IA,Delaware,30,NORTHEAST,2013,all,184.7
19055,IA,Delaware,30,NORTHEAST,2014,all,174.9
19055,IA,Delaware,30,NORTHEAST,2015,all,195.8
19055,IA,Delaware,30,NORTHEAST,2016,all,202.3
19055,IA,Delaware,30,NORTHEAST,2017,all,218.0
19055,IA,Delaware,30,NORTHEAST,2018,all,224.8
19055,IA,Delaware,30,NORTHEAST,2019,all,204.5
19055,IA,Delaware,30,NORTHEAST,2020,all,190.4
19055,IA,Delaware,30,NORTHEAST,2021,all,218.0
19055,IA,Delaware,30,NORTHEAST,2022,all,230.8
19055,IA,Delaware,30,NORTHEAST,2023,all,198.9
19055,IA,Delaware,30,NORTHEAST,2024,all,219.5
19055,IA,Delaware,30,NORTHEAST,2025,all,224.1
19057,IA,Des Moines,90,SOUTHEAST,2000,all,143.9
19057,IA,Des Moines,90,SOUTHEAST,2001,all,143.2
19057,IA,Des Moines,90,SOUTHEAST,2002,all,161.6
19057,IA,Des Moines,90,SOUTHEAST,2003,all,154.4
19057,IA,Des Moines,90,SOUTHEAST,2004,all,189.9
19057,IA,Des Moines,90,SOUTHEAST,2005,all,154.5
19057,IA,Des Moines,90,SOUTHEAST,2006,all,159.2
19057,IA,Des Moines,90,SOUTHEAST,2007,all,198.5
19057,IA,Des Moines,90,SOUTHEAST,2008,all,186.0
19057,IA,Des Moines,90,SOUTHEAST,2009,all,166.4
19057,IA,Des Moines,90,SOUTHEAST,2010,all,112.1
19057,IA,Des Moines,90,SOUTHEAST,2011,all,146.6
19057,IA,Des Moines,90,SOUTHEAST,2012,all,143.7
19057,IA,Des Moines,90,SOUTHEAST,2013,all,165.4
19057,IA,Des Moines,90,SOUTHEAST,2014,all,199.0
19057,IA,Des Moines,90,SOUTHEAST,2015,all,176.0
19057,IA,Des Moines,90,SOUTHEAST,2016,all,210.0
19057,IA,Des Moines,90,SOUTHEAST,2017,all,200.1
19057,IA,Des Moines,90,SOUTHEAST,2018,all,195.4
19057,IA,Des Moines,90,SOUTHEAST,2019,all,176.9
19057,IA,Des Moines,90,SOUTHEAST,2020,all,190.2
19057,IA,Des Moines,90,SOUTHEAST,2022,all,194.8
19057,IA,Des Moines,90,SOUTHEAST,2023,all,207.9
19057,IA,Des Moines,90,SOUTHEAST,2024,all,221.8
19057,IA,Des Moines,90,SOUTHEAST,2025,all,221.1
19059,IA,Dickinson,10,NORTHWEST,2000,all,150.9
19059,IA,Dickinson,10,NORTHWEST,2001,all,129.7
19059,IA,Dickinson,10,NORTHWEST,2002,all,144.5
19059,IA,Dickinson,10,NORTHWEST,2003,all,160.6
19059,IA,Dickinson,10,NORTHWEST,2004,all,188.8
19059,IA,Dickinson,10,NORTHWEST,2005,all,170.4
19059,IA,Dickinson,10,NORTHWEST,2006,all,159.0
19059,IA,Dickinson,10,NORTHWEST,2007,all,165.8
19059,IA,Dickinson,10,NORTHWEST,2008,all,168.0
19059,IA,Dickinson,10,NORTHWEST,2009,all,185.3
19059,IA,Dickinson,10,NORTHWEST,2010,all,181.0
19059,IA,Dickinson,10,NORTHWEST,2011,all,169.3
19059,IA,Dickinson,10,NORTHWEST,2012,all,160.9
19059,IA,Dickinson,10,NORTHWEST,2013,all,162.4
19059,IA,Dickinson,10,NORTHWEST,2014,all,157.9
19059,IA,Dickinson,10,NORTHWEST,2015,all,194.5
19059,IA,Dickinson,10,NORTHWEST,2016,all,188.0
19059,IA,Dickinson,10,NORTHWEST,2017,all,196.2
19059,IA,Dickinson,10,NORTHWEST,2018,all,160.4
19059,IA,Dickinson,10,NORTHWEST,2019,all,170.0
19059,IA,Dickinson,10,NORTHWEST,2020,all,182.2
19059,IA,Dickinson,10,NORTHWEST,2021,all,177.7
19059,IA,Dickinson,10,NORTHWEST,2022,all,203.4
19059,IA,Dickinson,10,NORTHWEST,2023,all,201.3
19059,IA,Dickinson,10,NORTHWEST,2024,all,160.8
19059,IA,Dickinson,10,NORTHWEST,2025,all,220.2
19061,IA,Dubuque,30,NORTHEAST,2000,all,151.3
19061,IA,Dubuque,30,NORTHEAST,2001,all,157.9
19061,IA,Dubuque,30,NORTHEAST,2002,all,173.7
19061,IA,Dubuque,30,NORTHEAST,2003,all,157.1
19061,IA,Dubuque,30,NORTHEAST,2004,all,183.0
19061,IA,Dubuque,30,NORTHEAST,2005,all,183.0
19061,IA,Dubuque,30,NORTHEAST,2006,all,182.6
19061,IA,Dubuque,30,NORTHEAST,2007,all,182.0
19061,IA,Dubuque,30,NORTHEAST,2008,all,158.0
19061,IA,Dubuque,30,NORTHEAST,2009,all,183.8
19061,IA,Dubuque,30,NORTHEAST,2010,all,170.4
19061,IA,Dubuque,30,NORTHEAST,2011,all,185.1
19061,IA,Dubuque,30,NORTHEAST,2012,all,149.4
19061,IA,Dubuque,30,NORTHEAST,2013,all,196.0
19061,IA,Dubuque,30,NORTHEAST,2014,all,184.9
19061,IA,Dubuque,30,NORTHEAST,2015,all,197.0
19061,IA,Dubuque,30,NORTHEAST,2016,all,211.5
19061,IA,Dubuque,30,NORTHEAST,2017,all,215.1
19061,IA,Dubuque,30,NORTHEAST,2018,all,211.8
19061,IA,Dubuque,30,NORTHEAST,2019,all,216.4
19061,IA,Dubuque,30,NORTHEAST,2020,all,197.1
19061,IA,Dubuque,30,NORTHEAST,2021,all,217.2
19061,IA,Dubuque,30,NORTHEAST,2022,all,223.7
19061,IA,Dubuque,30,NORTHEAST,2023,all,199.5
19061,IA,Dubuque,30,NORTHEAST,2024,all,221.7
19061,IA,Dubuque,30,NORTHEAST,2025,all,217.3
19063,IA,Emmet,10,NORTHWEST,2000,all,156.4
19063,IA,Emmet,10,NORTHWEST,2001,all,131.1
19063,IA,Emmet,10,NORTHWEST,2002,all,153.7
19063,IA,Emmet,10,NORTHWEST,2003,all,165.9
19063,IA,Emmet,10,NORTHWEST,2004,all,181.8
19063,IA,Emmet,10,NORTHWEST,2005,all,182.7
19063,IA,Emmet,10,NORTHWEST,2006,all,165.9
19063,IA,Emmet,10,NORTHWEST,2007,all,175.7
19063,IA,Emmet,10,NORTHWEST,2008,all,168.0
19063,IA,Emmet,10,NORTHWEST,2009,all,190.1
19063,IA,Emmet,10,NORTHWEST,2010,all,183.1
19063,IA,Emmet,10,NORTHWEST,2011,all,169.6
19063,IA,Emmet,10,NORTHWEST,2012,all,166.6
19063,IA,Emmet,10,NORTHWEST,2013,all,166.4
19063,IA,Emmet,10,NORTHWEST,2014,all,165.0
19063,IA,Emmet,10,NORTHWEST,2015,all,203.3
19063,IA,Emmet,10,NORTHWEST,2016,all,198.5
19063,IA,Emmet,10,NORTHWEST,2017,all,210.1
19063,IA,Emmet,10,NORTHWEST,2018,all,155.8
19063,IA,Emmet,10,NORTHWEST,2020,all,186.1
19063,IA,Emmet,10,NORTHWEST,2021,all,182.5
19063,IA,Emmet,10,NORTHWEST,2022,all,213.6
19063,IA,Emmet,10,NORTHWEST,2025,all,227.1
19065,IA,Fayette,30,NORTHEAST,2000,all,146.7
19065,IA,Fayette,30,NORTHEAST,2001,all,160.2
19065,IA,Fayette,30,NORTHEAST,2002,all,175.6
19065,IA,Fayette,30,NORTHEAST,2003,all,153.3
19065,IA,Fayette,30,NORTHEAST,2004,all,166.7
19065,IA,Fayette,30,NORTHEAST,2005,all,189.8
19065,IA,Fayette,30,NORTHEAST,2006,all,173.9
19065,IA,Fayette,30,NORTHEAST,2007,all,171.3
19065,IA,Fayette,30,NORTHEAST,2008,all,167.0
19065,IA,Fayette,30,NORTHEAST,2009,all,158.6
19065,IA,Fayette,30,NORTHEAST,2010,all,166.5
19065,IA,Fayette,30,NORTHEAST,2011,all,186.6
19065,IA,Fayette,30,NORTHEAST,2012,all,151.0
19065,IA,Fayette,30,NORTHEAST,2013,all,181.2
19065,IA,Fayette,30,NORTHEAST,2014,all,170.9
19065,IA,Fayette,30,NORTHEAST,2015,all,191.8
19065,IA,Fayette,30,NORTHEAST,2016,all,202.5
19065,IA,Fayette,30,NORTHEAST,2017,all,207.6
19065,IA,Fayette,30,NORTHEAST,2018,all,200.1
19065,IA,Fayette,30,NORTHEAST,2019,all,200.5
19065,IA,Fayette,30,NORTHEAST,2020,all,180.1
19065,IA,Fayette,30,NORTHEAST,2021,all,205.6
19065,IA,Fayette,30,NORTHEAST,2022,all,209.8
19065,IA,Fayette,30,NORTHEAST,2023,all,205.9
19065,IA,Fayette,30,NORTHEAST,2024,all,201.2
19067,IA,Floyd,20,NORTH CENTRAL,2000,all,142.5
19067,IA,Floyd,20,NORTH CENTRAL,2001,all,149.1
19067,IA,Floyd,20,NORTH CENTRAL,2002,all,172.2
19067,IA,Floyd,20,NORTH CENTRAL,2003,all,153.1
19067,IA,Floyd,20,NORTH CENTRAL,2004,all,177.4
19067,IA,Floyd,20,NORTH CENTRAL,2005,all,184.2
19067,IA,Floyd,20,NORTH CENTRAL,2006,all,165.0
19067,IA,Floyd,20,NORTH CENTRAL,2007,all,170.1
19067,IA,Floyd,20,NORTH CENTRAL,2008,all,171.0
19067,IA,Floyd,20,NORTH CENTRAL,2009,all,174.0
19067,IA,Floyd,20,NORTH CENTRAL,2010,all,177.8
19067,IA,Floyd,20,NORTH CENTRAL,2011,all,181.1
19067,IA,Floyd,20,NORTH CENTRAL,2012,all,123.2
19067,IA,Floyd,20,NORTH CENTRAL,2013,all,170.0
19067,IA,Floyd,20,NORTH CENTRAL,2014,all,162.8
19067,IA,Floyd,20,NORTH CENTRAL,2015,all,196.5
19067,IA,Floyd,20,NORTH CENTRAL,2016,all,196.3
19067,IA,Floyd,20,NORTH CENTRAL,2017,all,203.4
19067,IA,Floyd,20,NORTH CENTRAL,2018,all,184.4
19067,IA,Floyd,20,NORTH CENTRAL,2019,all,202.9
19067,IA,Floyd,20,NORTH CENTRAL,2020,all,187.4
19067,IA,Floyd,20,NORTH CENTRAL,2021,all,204.4
19067,IA,Floyd,20,NORTH CENTRAL,2022,all,204.6
19067,IA,Floyd,20,NORTH CENTRAL,2023,all,191.8
19067,IA,Floyd,20,NORTH CENTRAL,2024,all,210.1
19067,IA,Floyd,20,NORTH CENTRAL,2025,all,219.1
19069,IA,Franklin,20,NORTH CENTRAL,2000,all,146.1
19069,IA,Franklin,20,NORTH CENTRAL,2001,all,153.3
19069,IA,Franklin,20,NORTH CENTRAL,2002,all,171.3
19069,IA,Franklin,20,NORTH CENTRAL,2003,all,168.6
19069,IA,Franklin,20,NORTH CENTRAL,2004,all,190.5
19069,IA,Franklin,20,NORTH CENTRAL,2005,all,185.2
19069,IA,Franklin,20,NORTH CENTRAL,2006,all,177.6
19069,IA,Franklin,20,NORTH CENTRAL,2007,all,176.6
19069,IA,Franklin,20,NORTH CENTRAL,2008,all,167.0
19069,IA,Franklin,20,NORTH CENTRAL,2009,all,167.0
19069,IA,Franklin,20,NORTH CENTRAL,2010,all,168.0
19069,IA,Franklin,20,NORTH CENTRAL,2011,all,189.7
19069,IA,Franklin,20,NORTH CENTRAL,2012,all,150.0
19069,IA,Franklin,20,NORTH CENTRAL,2013,all,179.6
19069,IA,Franklin,20,NORTH CENTRAL,2014,all,165.8
19069,IA,Franklin,20,NORTH CENTRAL,2015,all,200.2
19069,IA,Franklin,20,NORTH CENTRAL,2016,all,204.8
19069,IA,Franklin,20,NORTH CENTRAL,2017,all,206.1
19069,IA,Franklin,20,NORTH CENTRAL,2018,all,204.3
19069,IA,Franklin,20,NORTH CENTRAL,2019,all,202.7
19069,IA,Franklin,20,NORTH CENTRAL,2020,all,180.1
19069,IA,Franklin,20,NORTH CENTRAL,2021,all,198.9
19069,IA,Franklin,20,NORTH CENTRAL,2022,all,220.1
19069,IA,Franklin,20,NORTH CENTRAL,2023,all,210.5
19069,IA,Franklin,20,NORTH CENTRAL,2024,all,204.9
19069,IA,Franklin,20,NORTH CENTRAL,2025,all,208.5
19071,IA,Fremont,70,SOUTHWEST,2000,all,139.5
19071,IA,Fremont,70,SOUTHWEST,2001,all,143.3
19071,IA,Fremont,70,SOUTHWEST,2002,all,96.6
19071,IA,Fremont,70,SOUTHWEST,2003,all,132.9
19071,IA,Fremont,70,SOUTHWEST,2004,all,188.4
19071,IA,Fremont,70,SOUTHWEST,2005,all,161.3
19071,IA,Fremont,70,SOUTHWEST,2006,all,146.3
19071,IA,Fremont,70,SOUTHWEST,2007,all,150.7
19071,IA,Fremont,70,SOUTHWEST,2008,all,147.0
19071,IA,Fremont,70,SOUTHWEST,2009,all,187.3
